"fecha","provincia","codigo_indec_provincia","departamento","codigo_indec_departamento","localidad","codigo_indec_localidad","origen_financiamiento","tipo","ultima_actualizacion","total","positivos"
"2020-08-12","Santa Cruz","78","Deseado","014","CALETA OLIVIA","010","Público","Provincial","2020-08-14","14",
"2020-08-12","Buenos Aires","06","Moreno","560","PASO DEL REY","010","Público","Municipal","2020-08-14","2","2"
"2020-08-12","Buenos Aires","06","Bahía Blanca","056","BAHIA BLANCA","010","Público","Municipal","2020-08-14","1",
"2020-08-12","Buenos Aires","06","Quilmes","658","QUILMES OESTE","010","Privado","Privado","2020-08-14","19","6"
"2020-08-12","Buenos Aires","06","Malvinas Argentinas","515","PABLO NOGUES","060","Público","Municipal","2020-08-14","27","12"
"2020-08-12","Buenos Aires","06","General Rodríguez","364","GENERAL RODRIGUEZ","030","Público","Nacional","2020-08-14","46","14"
"2020-08-12","Buenos Aires","06","Almirante Brown","028","ADROGUE","010","Público","Municipal","2020-08-14","7","3"
"2020-08-12","Formosa","34","Formosa","014","FORMOSA","020","Público","Provincial","2020-08-14","214",
"2020-08-12","Neuquén","58","Confluencia","035","NEUQUEN","070","Privado","Privado","2020-08-14","15","11"
"2020-08-12","Buenos Aires","06","Escobar","252","MATHEU","010","Público","Municipal","2020-08-14","77","44"
"2020-08-12","Chaco","22","San Fernando","140","RESISTENCIA","060","Privado","Privado","2020-08-14","38","4"
"2020-08-12","Buenos Aires","06","Ezeiza","270","AEROPUERTO INTERNACIONAL EZEIZA","010","Público","Provincial","2020-08-14","32","14"
"2020-08-12","Buenos Aires","06","Junín","413","JUNIN","050","Privado","Privado","2020-08-14","8","1"
"2020-08-12","Río Negro","62","Bariloche","021","SAN CARLOS DE BARILOCHE","060","Privado","Privado","2020-08-14","1",
"2020-08-12","CABA","02","COMUNA 07","007","FLORES","010","Privado","Privado","2020-08-14","201","162"
"2020-08-12","CABA","02","COMUNA 09","009","LINIERS","010","Público","Municipal","2020-08-14","59","22"
"2020-08-12","Buenos Aires","06","San Isidro","756","ACASSUSO","010","Público","Municipal","2020-08-14","93","38"
"2020-08-12","Río Negro","62","General Roca","042","GENERAL ROCA","450","Privado","Privado","2020-08-14","2","1"
"2020-08-12","Buenos Aires","06","La Matanza","427","VILLA LUZURIAGA","010","Privado","Privado","2020-08-14","3","2"
"2020-08-12","Buenos Aires","06","Avellaneda","035","WILDE","010","Privado","Privado","2020-08-14","4","1"
"2020-08-12","Buenos Aires","06","General San Martín","371","GENERAL SAN MARTÍN","010","Público","Provincial","2020-08-14","132","72"
"2020-08-12","Buenos Aires","06","Lomas de Zamora","490","LOMAS DE ZAMORA","010","Privado","Privado","2020-08-14","68","28"
"2020-08-12","Misiones","54","Capital","028","POSADAS (MUNICIPIO DE POSADAS)","030","Privado","Privado","2020-08-14","1",
"2020-08-12","Salta","66","Capital","028","SALTA","050","Público","Provincial","2020-08-14","178","38"
"2020-08-12","Buenos Aires","06","Quilmes","658","VILLA LA FLORIDA","010","Público","Provincial","2020-08-14","10","3"
"2020-08-12","Buenos Aires","06","Mercedes","532","MERCEDES","020","Público","Provincial","2020-08-14","46","8"
"2020-08-12","Buenos Aires","06","Almirante Brown","028","ADROGUE","010","Privado","Privado","2020-08-14","23","19"
"2020-08-12","Córdoba","14","Capital","014","CORDOBA","010","Público","Provincial","2020-08-14","331","192"
"2020-08-12","Salta","66","Capital","028","SALTA","050","Privado","Privado","2020-08-14","368","73"
"2020-08-12","Tierra del Fuego","94","Río Grande","007","RIO GRANDE","010","Público","Provincial","2020-08-14","1","1"
"2020-08-12","Buenos Aires","06","La Matanza","427","SAN JUSTO","010","Público","Municipal","2020-08-14","6","3"
"2020-08-12","Santa Cruz","78","Güer Aike","021","RIO GALLEGOS","040","Público","Provincial","2020-08-14","106","41"
"2020-08-12","Buenos Aires","06","Lomas de Zamora","490","BANFIELD","010","Privado","Privado","2020-08-14","20",
"2020-08-12","Santa Fe","82","Rosario","084","ROSARIO","270","Privado","Privado","2020-08-14","70","59"
"2020-08-12","Tucumán","90","Capital","084","SAN MIGUEL DE TUCUMAN","010","Público","Provincial","2020-08-14","212","45"
"2020-08-12","Santa Fe","82","La Capital","063","SANTA FE","170","Público","Nacional","2020-08-14","1",
"2020-08-12","Santiago del Estero","86","Capital","049","SANTIAGO DEL ESTERO","110","Privado","Privado","2020-08-14","31","1"
"2020-08-12","CABA","02","COMUNA 14","014","PALERMO","010","Privado","Privado","2020-08-14","1129","554"
"2020-08-12","Buenos Aires","06","Berazategui","091","BERAZATEGUI","010","Público","Municipal","2020-08-14","1",
"2020-08-12","Buenos Aires","06","San Miguel","760","BELLA VISTA","010","Público","Municipal","2020-08-14","86","53"
"2020-08-12","Buenos Aires","06","Lomas de Zamora","490","TEMPERLEY","010","Público","Provincial","2020-08-14","43","20"
"2020-08-12","Buenos Aires","06","Merlo","539","LIBERTAD","010","Privado","Privado","2020-08-14","27","19"
"2020-08-12","Buenos Aires","06","General Pueyrredón","357","MAR DEL PLATA","110","Público","Nacional","2020-08-14","266","38"
"2020-08-12","Buenos Aires","06","Bahía Blanca","056","BAHIA BLANCA","010","Público","Provincial","2020-08-14","67","27"
"2020-08-12","CABA","02","COMUNA 04","004","BOCA","010","Público","Municipal","2020-08-14","75","20"
"2020-08-12","Río Negro","62","General Roca","042","VILLA REGINA","560","Público","Provincial","2020-08-14","10","10"
"2020-08-12","Río Negro","62","General Roca","042","CIPOLLETTI","400","Privado","Privado","2020-08-14","3","2"
"2020-08-12","CABA","02","COMUNA 15","015","VILLA CRESPO","010","Privado","Privado","2020-08-14","589","271"
"2020-08-12","CABA","02","COMUNA 01","001","MONSERRAT","010","Privado","Privado","2020-08-14","6","1"
"2020-08-12","Buenos Aires","06","Hurlingham","408","HURLINGHAM","010","Público","Nacional","2020-08-14","138","84"
"2020-08-12","Santa Cruz","78","Güer Aike","021","RIO GALLEGOS","040","Privado","Privado","2020-08-14","30","4"
"2020-08-12","Chaco","22","San Fernando","140","RESISTENCIA","060","Público","Provincial","2020-08-14","267","45"
"2020-08-12","Buenos Aires","06","Bahía Blanca","056","BAHIA BLANCA","010","Privado","Privado","2020-08-14","133","29"
"2020-08-12","Mendoza","50","Tupungato","126","SAN JOSE","050","Público","Provincial","2020-08-14","1",
"2020-08-12","Buenos Aires","06","La Matanza","427","SAN JUSTO","010","Público","Nacional","2020-08-14","16","8"
"2020-08-12","Buenos Aires","06","Lanús","434","VALENTIN ALSINA","010","Público","Provincial","2020-08-14","54","52"
"2020-08-12","CABA","02","COMUNA 04","004","BARRACAS","010","Público","Municipal","2020-08-14","155","40"
"2020-08-12","Buenos Aires","06","Tandil","791","TANDIL","050","Privado","Privado","2020-08-14","5",
"2020-08-12","Buenos Aires","06","La Matanza","427","ISIDRO CASANOVA","010","Público","Provincial","2020-08-14","101","46"
"2020-08-12","CABA","02","COMUNA 14","014","PALERMO","010","Público","Municipal","2020-08-14","58","18"
"2020-08-12","CABA","02","COMUNA 01","001","RETIRO","010","Privado","Privado","2020-08-14","26","2"
"2020-08-12","Buenos Aires","06","La Matanza","427","GREGORIO DE LAFERRERE","010","Público","Municipal","2020-08-14","3",
"2020-08-12","CABA","02","COMUNA 07","007","FLORES","010","Público","Municipal","2020-08-14","166","66"
"2020-08-12","Mendoza","50","Maipú","070","MAIPU","060","Privado","Privado","2020-08-14","1",
"2020-08-12","CABA","02","COMUNA 06","006","CABALLITO","010","Público","Municipal","2020-08-14","174","68"
"2020-08-12","CABA","02","COMUNA 11","011","VILLA DEVOTO","010","Público","Municipal","2020-08-14","23","10"
"2020-08-12","Mendoza","50","Capital","007","3A. SECCION","010","Público","Provincial","2020-08-14","90","17"
"2020-08-12","Buenos Aires","06","General Paz","343","RANCHOS","030","Público","Municipal","2020-08-14","1","1"
"2020-08-12","Buenos Aires","06","Coronel Suárez","203","CORONEL SUAREZ","020","Público","Municipal","2020-08-14","1",
"2020-08-12","Río Negro","62","Conesa","028","GENERAL CONESA","020","Público","Provincial","2020-08-14","2","2"
"2020-08-12","Buenos Aires","06","San Isidro","756","MARTINEZ","010","Privado","Privado","2020-08-14","3","3"
"2020-08-12","La Rioja","46","Chilecito ","042","CHILECITO","010","Público","Provincial","2020-08-14","4",
"2020-08-12","CABA","02","COMUNA 07","007","PARQUE CHACABUCO","010","Privado","Privado","2020-08-14","41","39"
"2020-08-12","Mendoza","50","Capital","007","3A. SECCION","010","Privado","Privado","2020-08-14","14","11"
"2020-08-12","Chubut","26","Escalante","021","BARRIO CALETA OLIVARES","030","Privado","Privado","2020-08-14","1",
"2020-08-12","CABA","02","COMUNA 04","004","PARQUE PATRICIOS","010","Público","Municipal","2020-08-14","829","195"
"2020-08-12","Buenos Aires","06","Avellaneda","035","SARANDI","010","Público","Provincial","2020-08-14","12","9"
"2020-08-12","Buenos Aires","06","Esteban Echeverría","260","MONTE GRANDE","010","Público","Municipal","2020-08-14","107","21"
"2020-08-12","Santa Fe","82","General López","042","VENADO TUERTO","290","Privado","Privado","2020-08-14","67","14"
"2020-08-12","Chaco","22","San Fernando","140","RESISTENCIA","060","Público","Nacional","2020-08-14","35","9"
"2020-08-12","La Pampa","42","Maracó","105","GENERAL PICO","030","Público","Provincial","2020-08-14","13",
"2020-08-12","Chubut","26","Futaleufú","035","ESQUEL","030","Privado","Privado","2020-08-14","1",
"2020-08-12","Chubut","26","Biedma","007","PUERTO MADRYN","020","Privado","Privado","2020-08-14","11",
"2020-08-12","Buenos Aires","06","Florencio Varela","274","GOBERNADOR JULIO A. COSTA","010","Público","Provincial","2020-08-14","31","16"
"2020-08-12","CABA","02","COMUNA 03","003","BALVANERA","010","Público","Municipal","2020-08-14","101","38"
"2020-08-12","Santa Fe","82","La Capital","063","SANTA FE","170","Público","Provincial","2020-08-14","134","29"
"2020-08-12","Entre Ríos","30","Paraná","084","PARANA","160","Público","Provincial","2020-08-14","205","63"
"2020-08-12","Río Negro","62","Adolfo Alsina","007","VIEDMA","090","Público","Provincial","2020-08-14","150","79"
"2020-08-12","Buenos Aires","06","Escobar","252","GARIN","010","Público","Municipal","2020-08-14","1","1"
"2020-08-12","Entre Ríos","30","Paraná","084","PARANA","160","Privado","Privado","2020-08-14","36","4"
"2020-08-12","Buenos Aires","06","Moreno","560","MORENO","010","Público","Municipal","2020-08-14","1",
"2020-08-12","Buenos Aires","06","Morón","568","MORON","010","Privado","Privado","2020-08-14","6","1"
"2020-08-12","Buenos Aires","06","Moreno","560","MORENO","010","Privado","Privado","2020-08-14","2","2"
"2020-08-12","Buenos Aires","06","Florencio Varela","274","VILLA VATTEONE","010","Privado","Privado","2020-08-14","6","2"
"2020-08-12","Chubut","26","Escalante","021","COMODORO RIVADAVIA","030","Privado","Privado","2020-08-14","4",
"2020-08-12","Buenos Aires","06","Tigre","805","TIGRE","010","Público","Municipal","2020-08-14","20","11"
"2020-08-12","CABA","02","COMUNA 04","004","PARQUE PATRICIOS","010","Público","FFAA/Seguridad","2020-08-14","1",
"2020-08-12","Buenos Aires","06","Pergamino","623","PERGAMINO","100","Público","Nacional","2020-08-14","140","53"
"2020-08-12","Buenos Aires","06","Azul","049","AZUL","020","Público","Provincial","2020-08-14","22","3"
"2020-08-12","CABA","02","COMUNA 06","006","CABALLITO","010","Privado","Privado","2020-08-14","35","12"
"2020-08-12","Buenos Aires","06","Olavarría","595","OLAVARRIA","070","Público","Municipal","2020-08-14","19",
"2020-08-12","CABA","02","COMUNA 02","002","RECOLETA","010","Público","Universitario público","2020-08-14","1380","616"
"2020-08-12","Buenos Aires","06","Morón","568","VILLA SARMIENTO","010","Público","Nacional","2020-08-14","146","78"
"2020-08-12","CABA","02","COMUNA 05","005","ALMAGRO","010","Privado","Privado","2020-08-14","541","184"
"2020-08-12","Buenos Aires","06","La Matanza","427","LOMAS DEL MIRADOR","010","Privado","Privado","2020-08-14","3","3"
"2020-08-12","CABA","02","COMUNA 04","004","BARRACAS","010","Privado","Privado","2020-08-14","28","19"
"2020-08-12","Buenos Aires","06","La Plata","441","LA PLATA","030","Público","Universitario público","2020-08-14","193","63"
"2020-08-12","CABA","02","COMUNA 04","004","PARQUE PATRICIOS","010","Privado","Privado","2020-08-14","26","7"
"2020-08-12","Santa Fe","82","Rosario","084","ROSARIO","270","Público","Provincial","2020-08-14","10","4"
"2020-08-12","Buenos Aires","06","General Rodríguez","364","GENERAL RODRIGUEZ","030","Público","Provincial","2020-08-14","20","10"
"2020-08-12","Río Negro","62","25 de Mayo","091","MAQUINCHAO","070","Público","Provincial","2020-08-14","1",
"2020-08-12","Misiones","54","Capital","028","POSADAS (MUNICIPIO DE POSADAS)","030","Público","Provincial","2020-08-14","1",
"2020-08-12","CABA","02","COMUNA 13","013","BELGRANO","010","Privado","Privado","2020-08-14","15","1"
"2020-08-12","Buenos Aires","06","Berazategui","091","BERAZATEGUI","010","Público","Provincial","2020-08-14","8","4"
"2020-08-12","Buenos Aires","06","General Pueyrredón","357","MAR DEL PLATA","110","Privado","Privado","2020-08-14","17","14"
"2020-08-12","CABA","02","COMUNA 06","006","CABALLITO","010","Público","FFAA/Seguridad","2020-08-14","47","24"
"2020-08-12","Buenos Aires","06","Merlo","539","SAN ANTONIO DE PADUA","010","Público","Municipal","2020-08-14","56","21"
"2020-08-12","CABA","02","COMUNA 15","015","AGRONOMIA","010","Público","Universitario público","2020-08-14","6","2"
"2020-08-12","Chaco","22","Comandante Fernández","021","PRESIDENCIA ROQUE SAENZ PENA","010","Público","Provincial","2020-08-14","52","3"
"2020-08-12","Buenos Aires","06","Moreno","560","CUARTEL V","010","Público","Municipal","2020-08-14","1","1"
"2020-08-12","Mendoza","50","Capital","007","1A. SECCION","010","Privado","Privado","2020-08-14","65","3"
"2020-08-12","Buenos Aires","06","San Miguel","760","SAN MIGUEL","010","Privado","Privado","2020-08-14","17","15"
"2020-08-12","CABA","02","COMUNA 12","012","COGHLAN","010","Público","Municipal","2020-08-14","19","11"
"2020-08-12","CABA","02","COMUNA 03","003","BALVANERA","010","Privado","Privado","2020-08-14","72","27"
"2020-08-12","CABA","02","COMUNA 04","004","PARQUE PATRICIOS","010","Público","Nacional","2020-08-14","999","424"
"2020-08-12","Santa Cruz","78","Lago Argentino","028","EL CALAFATE","010","Público","Nacional","2020-08-14","14","4"
"2020-08-12","San Juan","70","Capital","028","SAN JUAN","010","Público","Provincial","2020-08-14","6","1"
"2020-08-12","Corrientes","18","Capital","021","CORRIENTES","020","Público","Provincial","2020-08-14","99",
"2020-08-12","Tierra del Fuego","94","Ushuaia","014","USHUAIA","020","Público","Provincial","2020-08-14","141","67"
"2020-08-12","Santiago del Estero","86","Capital","049","SANTIAGO DEL ESTERO","110","Público","Provincial","2020-08-14","46","23"
"2020-08-12","Jujuy","38","Dr. Manuel Belgrano","021","SAN SALVADOR DE JUJUY","060","Público","Provincial","2020-08-14","251","85"
"2020-08-12","Jujuy","38","Dr. Manuel Belgrano","021","SAN SALVADOR DE JUJUY","060","Privado","Privado","2020-08-14","38","16"
"2020-08-12","Tucumán","90","Capital","084","SAN MIGUEL DE TUCUMAN","010","Privado","Privado","2020-08-14","38","1"
"2020-08-12","Jujuy","38","Palpalá ","042","PALPALA","040","Privado","Privado","2020-08-14","4","3"
"2020-08-12","CABA","02","COMUNA 15","015","PARQUE CHAS","010","Público","Municipal","2020-08-14","49","20"
"2020-08-12","Buenos Aires","06","San Isidro","756","ACASSUSO","010","Privado","Privado","2020-08-14","1","1"
"2020-08-12","Santa Fe","82","Castellanos","021","RAFAELA","310","Privado","Privado","2020-08-14","51",
"2020-08-12","Río Negro","62","General Roca","042","CINCO SALTOS","390","Público","Provincial","2020-08-14","3",
"2020-08-12","Buenos Aires","06","Florencio Varela","274","FLORENCIO VARELA","010","Privado","Privado","2020-08-14","21","8"
"2020-08-12","CABA","02","COMUNA 08","008","VILLA SOLDATI","010","Público","Municipal","2020-08-14","9",
"2020-08-12","Mendoza","50","Las Heras","049","EL PLUMERILLO","050","Público","Provincial","2020-08-14","1","1"
"2020-08-12","Buenos Aires","06","La Matanza","427","RAMOS MEJIA","010","Privado","Privado","2020-08-14","49","19"
"2020-08-13","CABA","02","COMUNA 15","015","VILLA CRESPO","010","Privado","Privado","2020-08-14","423","190"
"2020-08-13","Buenos Aires","06","Almirante Brown","028","ADROGUE","010","Privado","Privado","2020-08-14","18","16"
"2020-08-13","Buenos Aires","06","Quilmes","658","QUILMES OESTE","010","Privado","Privado","2020-08-14","30","12"
"2020-08-13","CABA","02","COMUNA 10","010","MONTE CASTRO","010","Público","Municipal","2020-08-14","5",
"2020-08-13","CABA","02","COMUNA 01","001","MONSERRAT","010","Privado","Privado","2020-08-14","1",
"2020-08-13","CABA","02","COMUNA 02","002","RECOLETA","010","Público","Universitario público","2020-08-14","890","379"
