residencia_provincia_nombre,residencia_departamento_nombre,sepi_apertura,n,max_fecha_diagnostico,max_fecha_inicio_sintomas,count_fecha_diagnostico,confirmados,descartados,sospechosos,fallecidos,tests,sin.clasificar,letalidad.min.porc,letalidad.max.porc,positividad.porc,internados,internados.porc,cuidado.intensivo,cuidado.intensivo.porc,respirador,respirador.porc,dias.diagnostico,dias.apertura,dias.cuidado.intensivo,dias.fallecimiento,dias.inicio,confirmados.inc,confirmados.rate,fallecidos.inc,tests.inc,tests.rate,sospechosos.inc
Río Negro,Pichi Mahuida,20,14,2020-05-12,2020-04-27,10,2,12,0,0,14,0,0,0,0.143,2,1,0,0,0,0,2.5,1,NaN,NaN,4,NA,NA,NA,NA,NA,NA
Río Negro,Pichi Mahuida,21,17,2020-05-22,2020-05-20,13,2,15,0,0,17,0,0,0,0.118,2,1,0,0,0,0,2.5,1,NaN,NaN,5,NA,NA,NA,NA,NA,NA
Río Negro,Pichi Mahuida,22,21,2020-05-30,2020-05-24,17,2,19,0,0,21,0,0,0,0.095,2,1,0,0,0,0,2.5,1,NaN,NaN,6,NA,NA,NA,NA,NA,NA
Río Negro,Pichi Mahuida,24,23,2020-06-10,2020-06-09,19,2,21,0,0,23,0,0,0,0.087,2,1,0,0,0,0,2.5,1,NaN,NaN,7,NA,NA,NA,NA,NA,NA
Río Negro,Pichi Mahuida,25,25,2020-06-21,2020-06-09,20,2,22,1,0,24,0,0,0,0.083,2,1,0,0,0,0,2.5,1,NaN,NaN,8,NA,NA,NA,NA,NA,NA
Río Negro,Pichi Mahuida,26,27,2020-06-26,2020-06-26,21,3,22,2,0,25,0,0,0,0.12,2,0.667,0,0,0,0,2.5,1,NaN,NaN,9,NA,NA,NA,NA,NA,NA
Río Negro,Pichi Mahuida,27,29,2020-07-06,2020-07-01,23,3,24,2,0,27,0,0,0,0.111,2,0.667,0,0,0,0,2.5,1,NaN,NaN,10,NA,NA,NA,NA,NA,NA
Río Negro,Pichi Mahuida,28,32,2020-07-13,2020-07-11,26,3,27,2,0,30,0,0,0,0.1,2,0.667,0,0,0,0,2.5,1,NaN,NaN,11,NA,NA,NA,NA,NA,NA
Río Negro,Pichi Mahuida,29,33,2020-07-16,2020-07-14,27,3,28,2,0,31,0,0,0,0.097,2,0.667,0,0,0,0,2.5,1,NaN,NaN,12,NA,NA,NA,NA,NA,NA
Río Negro,Pichi Mahuida,30,36,2020-07-24,2020-07-23,29,3,31,2,0,34,0,0,0,0.088,2,0.667,0,0,0,0,2.5,1,NaN,NaN,13,NA,NA,NA,NA,NA,NA
Río Negro,Pilcaniyeu,14,2,2020-04-08,2020-03-31,2,2,0,0,0,2,0,0,0,1,2,1,0,0,0,0,15.5,12,NaN,NaN,0,NA,NA,NA,NA,NA,NA
Río Negro,Pilcaniyeu,15,7,2020-04-11,2020-04-06,3,3,4,0,0,7,0,0,0,0.429,2,0.667,0,0,0,0,16.3,14,NaN,NaN,1,NA,NA,NA,NA,NA,NA
Río Negro,Pilcaniyeu,16,15,2020-04-16,2020-04-15,7,4,11,0,0,15,0,0,0,0.267,3,0.75,0,0,0,0,14.8,13,NaN,NaN,2,NA,NA,NA,NA,NA,NA
Río Negro,Pilcaniyeu,17,19,2020-04-25,2020-04-28,11,6,13,0,0,19,0,0,0,0.316,3,0.5,0,0,0,0,9.5,8.3,NaN,NaN,3,NA,NA,NA,NA,NA,NA
Río Negro,Pilcaniyeu,18,24,2020-05-02,2020-04-28,13,6,18,0,0,24,0,0,0,0.25,3,0.5,0,0,0,0,9.5,8.3,NaN,NaN,4,NA,NA,NA,NA,NA,NA
Río Negro,Pilcaniyeu,19,30,2020-05-11,2020-05-08,17,6,24,0,0,30,0,0,0,0.2,3,0.5,0,0,0,0,9.5,8.3,NaN,NaN,5,NA,NA,NA,NA,NA,NA
Río Negro,Pilcaniyeu,20,35,2020-05-16,2020-05-15,21,7,28,0,0,35,0,0,0,0.2,3,0.429,0,0,0,0,8.3,7.3,NaN,NaN,6,NA,NA,NA,NA,NA,NA
Río Negro,Pilcaniyeu,21,38,2020-05-23,2020-05-20,23,8,30,0,0,38,0,0,0,0.211,4,0.5,0,0,0,0,7.6,6.8,NaN,NaN,7,NA,NA,NA,NA,NA,NA
Río Negro,Pilcaniyeu,22,39,2020-05-30,2020-05-20,24,8,31,0,0,39,0,0,0,0.205,4,0.5,0,0,0,0,7.6,6.8,NaN,NaN,8,NA,NA,NA,NA,NA,NA
Río Negro,Pilcaniyeu,23,42,2020-06-05,2020-06-02,26,8,34,0,0,42,0,0,0,0.19,4,0.5,0,0,0,0,7.6,6.8,NaN,NaN,9,NA,NA,NA,NA,NA,NA
Río Negro,Pilcaniyeu,24,46,2020-06-15,2020-06-11,30,10,36,0,2,46,0,0.2,0.2,0.217,5,0.5,1,0.1,1,0.1,7.2,6.5,3,18,10,NA,NA,NA,NA,NA,NA
Río Negro,Pilcaniyeu,25,64,2020-06-20,2020-06-18,35,13,51,0,3,64,0,0.231,0.231,0.203,5,0.385,1,0.077,1,0.077,6.4,5.8,3,13.7,11,NA,NA,NA,NA,NA,NA
Río Negro,Pilcaniyeu,26,86,2020-06-27,2020-06-26,41,17,69,0,3,86,0,0.176,0.176,0.198,5,0.294,1,0.059,1,0.059,6,5.4,3,13.7,12,NA,NA,NA,NA,NA,NA
Río Negro,Pilcaniyeu,27,96,2020-07-04,2020-06-30,44,18,78,0,3,96,0,0.167,0.167,0.188,5,0.278,1,0.056,1,0.056,6,5.4,3,13.7,13,NA,NA,NA,NA,NA,NA
Río Negro,Pilcaniyeu,28,98,2020-07-09,2020-07-05,46,18,80,0,3,98,0,0.167,0.167,0.184,5,0.278,1,0.056,1,0.056,6,5.4,3,13.7,14,NA,NA,NA,NA,NA,NA
Río Negro,Pilcaniyeu,29,124,2020-07-20,2020-07-16,52,33,91,0,3,124,0,0.091,0.091,0.266,18,0.545,1,0.03,1,0.03,4,3.7,3,13.7,15,NA,NA,NA,NA,NA,NA
Río Negro,Pilcaniyeu,30,137,2020-07-25,2020-07-22,56,36,101,0,3,137,0,0.083,0.083,0.263,19,0.528,1,0.028,1,0.028,4,3.7,3,13.7,16,NA,NA,NA,NA,NA,NA
Río Negro,Pilcaniyeu,31,142,2020-07-28,2020-07-25,58,38,103,1,3,141,0,0.077,0.079,0.27,19,0.5,1,0.026,1,0.026,4,3.7,3,13.7,17,NA,NA,NA,NA,NA,NA
Río Negro,SIN ESPECIFICAR,25,5,2020-06-22,2020-06-12,4,1,4,0,0,4,0,0,0,0.25,0,0,0,0,0,0,NaN,NaN,NaN,NaN,4,NA,NA,NA,NA,NA,NA
Río Negro,SIN ESPECIFICAR,26,6,2020-06-23,2020-06-22,5,1,5,0,0,5,0,0,0,0.2,0,0,0,0,0,0,NaN,NaN,NaN,NaN,5,NA,NA,NA,NA,NA,NA
Río Negro,SIN ESPECIFICAR,27,7,2020-06-24,2020-06-22,6,1,6,0,0,6,0,0,0,0.167,0,0,0,0,0,0,NaN,NaN,NaN,NaN,6,NA,NA,NA,NA,NA,NA
Río Negro,SIN ESPECIFICAR,28,8,2020-07-07,2020-07-03,7,2,6,0,0,7,0,0,0,0.286,0,0,0,0,0,0,4,5,NaN,NaN,7,NA,NA,NA,NA,NA,NA
Río Negro,SIN ESPECIFICAR,30,9,2020-07-25,2020-07-03,8,2,7,0,0,8,0,0,0,0.25,0,0,0,0,0,0,4,5,NaN,NaN,8,NA,NA,NA,NA,NA,NA
Río Negro,SIN ESPECIFICAR,31,10,2020-07-27,2020-07-26,9,2,8,0,0,9,0,0,0,0.222,0,0,0,0,0,0,4,5,NaN,NaN,9,NA,NA,NA,NA,NA,NA
Río Negro,San Antonio,25,60,2020-06-22,2020-06-19,37,1,59,0,1,59,0,1,1,0.017,1,1,1,1,1,1,1,2,0,3,11,NA,NA,NA,NA,NA,NA
Río Negro,San Antonio,26,68,2020-06-29,2020-06-26,41,1,67,0,1,67,0,1,1,0.015,1,1,1,1,1,1,1,2,0,3,12,NA,NA,NA,NA,NA,NA
Río Negro,San Antonio,27,76,2020-07-07,2020-07-03,44,1,74,1,1,74,0,0.5,1,0.014,1,1,1,1,1,1,1,2,0,3,13,NA,NA,NA,NA,NA,NA
Río Negro,San Antonio,28,84,2020-07-10,2020-07-06,46,1,81,2,1,81,0,0.333,1,0.012,1,1,1,1,1,1,1,2,0,3,14,NA,NA,NA,NA,NA,NA
Río Negro,San Antonio,29,91,2020-07-16,2020-07-15,49,1,87,3,1,87,0,0.25,1,0.011,1,1,1,1,1,1,1,2,0,3,15,NA,NA,NA,NA,NA,NA
Río Negro,San Antonio,30,98,2020-07-26,2020-07-24,53,1,93,4,1,93,0,0.2,1,0.011,1,1,1,1,1,1,1,2,0,3,16,NA,NA,NA,NA,NA,NA
Río Negro,San Antonio,31,104,2020-07-28,2020-07-26,55,2,96,6,1,97,0,0.125,0.5,0.021,1,0.5,1,0.5,1,0.5,1,2,0,3,17,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,SIN ESPECIFICAR,13,39,2020-04-07,2020-03-23,16,2,35,2,0,32,0,0,0,0.062,2,1,1,0.5,0,0,14.5,2.5,5,NaN,4,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,SIN ESPECIFICAR,14,44,2020-04-22,2020-03-31,21,4,38,2,0,37,0,0,0,0.108,3,0.75,2,0.5,1,0.25,16,9.8,5.5,NaN,5,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,SIN ESPECIFICAR,15,51,2020-04-22,2020-04-10,24,4,45,2,0,44,0,0,0,0.091,3,0.75,2,0.5,1,0.25,16,9.8,5.5,NaN,6,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,SIN ESPECIFICAR,16,60,2020-07-02,2020-04-16,30,5,53,2,0,53,0,0,0,0.094,3,0.6,2,0.4,1,0.2,35,14.2,5.5,NaN,7,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,SIN ESPECIFICAR,17,98,2020-07-02,2020-04-24,39,9,85,4,0,89,0,0,0,0.101,3,0.333,2,0.222,1,0.111,27.4,12,5.5,NaN,8,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,SIN ESPECIFICAR,18,131,2020-07-19,2020-05-01,45,11,112,8,0,118,0,0,0,0.093,3,0.273,2,0.182,1,0.091,24.4,10.9,5.5,NaN,9,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,SIN ESPECIFICAR,19,180,2020-07-19,2020-05-09,62,29,141,10,1,165,0,0.026,0.034,0.176,10,0.345,3,0.103,1,0.034,21.7,5.9,7,57,10,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,SIN ESPECIFICAR,20,255,2020-07-19,2020-06-25,72,51,192,12,1,238,0,0.016,0.02,0.214,20,0.392,3,0.059,1,0.02,15.2,3.6,7,57,11,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,SIN ESPECIFICAR,21,352,2020-07-21,2020-06-25,78,90,243,19,1,328,0,0.009,0.011,0.274,26,0.289,4,0.044,1,0.011,11.8,3.1,7.2,57,12,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,SIN ESPECIFICAR,22,471,2020-07-21,2020-06-25,88,129,313,29,2,437,0,0.013,0.016,0.295,39,0.302,5,0.039,2,0.016,9.9,3.4,6.4,34.5,13,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,SIN ESPECIFICAR,23,614,2020-07-21,2020-06-25,99,170,405,39,2,570,0,0.01,0.012,0.298,47,0.276,5,0.029,2,0.012,8.8,3.1,6.4,34.5,14,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,SIN ESPECIFICAR,24,770,2020-07-24,2020-07-14,107,235,491,44,2,721,0,0.007,0.009,0.326,60,0.255,5,0.021,2,0.009,8,3.3,6.4,34.5,15,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,SIN ESPECIFICAR,25,935,2020-07-24,2020-07-14,112,308,578,49,2,881,0,0.006,0.006,0.35,69,0.224,6,0.019,3,0.01,7.3,3.2,6.2,34.5,16,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,SIN ESPECIFICAR,26,1066,2020-07-24,2020-07-14,116,355,653,58,2,1003,0,0.005,0.006,0.354,77,0.217,6,0.017,3,0.008,7.2,3.4,6.2,34.5,17,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,SIN ESPECIFICAR,27,1221,2020-07-24,2020-07-14,119,414,735,72,2,1144,0,0.004,0.005,0.362,88,0.213,6,0.014,3,0.007,6.8,3.4,6.2,34.5,18,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,SIN ESPECIFICAR,28,1656,2020-07-24,2020-07-19,124,585,977,94,3,1557,0,0.004,0.005,0.376,98,0.168,8,0.014,5,0.009,6.1,3.3,6,26.7,19,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,SIN ESPECIFICAR,29,2357,2020-07-28,2020-07-19,129,905,1290,162,3,2190,0,0.003,0.003,0.413,110,0.122,9,0.01,5,0.006,5.8,3.5,5.4,26.7,20,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,SIN ESPECIFICAR,30,3013,2020-07-28,2020-07-25,129,1150,1478,385,3,2623,0,0.002,0.003,0.438,116,0.101,9,0.008,5,0.004,5.7,3.6,5.4,26.7,21,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,SIN ESPECIFICAR,31,3218,2020-07-28,2020-07-27,129,1186,1516,516,3,2697,0,0.002,0.003,0.44,116,0.098,9,0.008,5,0.004,5.7,3.6,5.4,26.7,22,NA,NA,NA,NA,NA,NA
Salta,Anta,30,41,2020-07-23,2020-07-24,25,1,34,6,0,35,0,0,0,0.029,0,0,0,0,0,0,NaN,NaN,NaN,NaN,11,NA,NA,NA,NA,NA,NA
Salta,Anta,31,45,2020-07-28,2020-07-24,26,3,34,8,0,37,0,0,0,0.081,0,0,0,0,0,0,NaN,NaN,NaN,NaN,12,NA,NA,NA,NA,NA,NA
Salta,Cafayate,23,15,2020-06-12,2020-05-28,11,1,13,1,0,14,0,0,0,0.071,0,0,0,0,0,0,NaN,NaN,NaN,NaN,6,NA,NA,NA,NA,NA,NA
Salta,Cafayate,24,18,2020-06-12,2020-06-09,14,1,16,1,0,17,0,0,0,0.059,0,0,0,0,0,0,NaN,NaN,NaN,NaN,7,NA,NA,NA,NA,NA,NA
Salta,Cafayate,25,19,2020-06-16,2020-06-15,15,1,17,1,0,18,0,0,0,0.056,0,0,0,0,0,0,NaN,NaN,NaN,NaN,8,NA,NA,NA,NA,NA,NA
Salta,Cafayate,26,21,2020-06-26,2020-06-19,17,1,19,1,0,20,0,0,0,0.05,0,0,0,0,0,0,NaN,NaN,NaN,NaN,9,NA,NA,NA,NA,NA,NA
Salta,Cafayate,27,24,2020-07-06,2020-07-03,20,1,22,1,0,23,0,0,0,0.043,0,0,0,0,0,0,NaN,NaN,NaN,NaN,10,NA,NA,NA,NA,NA,NA
Salta,Cafayate,29,25,2020-07-19,2020-07-03,21,1,23,1,0,24,0,0,0,0.042,0,0,0,0,0,0,NaN,NaN,NaN,NaN,11,NA,NA,NA,NA,NA,NA
Salta,Cafayate,30,30,2020-07-26,2020-07-21,25,2,27,1,0,29,0,0,0,0.069,0,0,0,0,0,0,NaN,NaN,NaN,NaN,12,NA,NA,NA,NA,NA,NA
Salta,Cafayate,31,31,2020-07-26,2020-07-25,25,2,27,2,0,29,0,0,0,0.069,0,0,0,0,0,0,NaN,NaN,NaN,NaN,13,NA,NA,NA,NA,NA,NA
Salta,Capital,11,4,2020-03-17,2020-03-13,2,1,3,0,0,4,0,0,0,0.25,1,1,0,0,0,0,5,1,NaN,NaN,0,NA,NA,NA,NA,NA,NA
Salta,Capital,12,13,2020-04-01,2020-03-16,6,1,12,0,0,11,0,0,0,0.091,1,1,0,0,0,0,5,1,NaN,NaN,1,NA,NA,NA,NA,NA,NA
Salta,Capital,13,27,2020-04-02,2020-03-27,11,2,25,0,0,25,0,0,0,0.08,2,1,0,0,0,0,6.5,2,NaN,NaN,2,NA,NA,NA,NA,NA,NA
Salta,Capital,14,37,2020-04-05,2020-03-31,13,2,34,1,0,34,0,0,0,0.059,2,1,0,0,0,0,6.5,2,NaN,NaN,3,NA,NA,NA,NA,NA,NA
Salta,Capital,15,50,2020-04-11,2020-04-07,18,2,47,1,0,47,0,0,0,0.043,2,1,0,0,0,0,6.5,2,NaN,NaN,4,NA,NA,NA,NA,NA,NA
Salta,Capital,16,79,2020-04-20,2020-04-17,26,2,76,1,0,76,0,0,0,0.026,2,1,0,0,0,0,6.5,2,NaN,NaN,5,NA,NA,NA,NA,NA,NA
Salta,Capital,17,107,2020-04-26,2020-04-24,32,2,104,1,0,104,0,0,0,0.019,2,1,0,0,0,0,6.5,2,NaN,NaN,6,NA,NA,NA,NA,NA,NA
Salta,Capital,18,130,2020-05-03,2020-05-01,39,2,127,1,0,127,0,0,0,0.016,2,1,0,0,0,0,6.5,2,NaN,NaN,7,NA,NA,NA,NA,NA,NA
Salta,Capital,19,169,2020-05-10,2020-05-06,46,2,166,1,0,166,0,0,0,0.012,2,1,0,0,0,0,6.5,2,NaN,NaN,8,NA,NA,NA,NA,NA,NA
Salta,Capital,20,224,2020-06-24,2020-05-15,55,2,220,2,0,220,0,0,0,0.009,2,1,0,0,0,0,6.5,2,NaN,NaN,9,NA,NA,NA,NA,NA,NA
Salta,Capital,21,248,2020-06-24,2020-05-21,61,4,240,4,0,241,0,0,0,0.017,4,1,0,0,0,0,6.5,2,NaN,NaN,10,NA,NA,NA,NA,NA,NA
Salta,Capital,22,287,2020-06-24,2020-05-29,68,4,275,8,0,276,0,0,0,0.014,4,1,0,0,0,0,6.5,2,NaN,NaN,11,NA,NA,NA,NA,NA,NA
Salta,Capital,23,334,2020-06-24,2020-06-05,75,6,317,11,0,320,0,0,0,0.019,6,1,0,0,0,0,6.5,2,NaN,NaN,12,NA,NA,NA,NA,NA,NA
Salta,Capital,24,390,2020-06-24,2020-06-11,81,7,371,12,0,375,0,0,0,0.019,7,1,0,0,0,0,6.5,2,NaN,NaN,13,NA,NA,NA,NA,NA,NA
Salta,Capital,25,426,2020-06-24,2020-06-19,86,7,406,13,0,410,0,0,0,0.017,7,1,0,0,0,0,6.5,2,NaN,NaN,14,NA,NA,NA,NA,NA,NA
Salta,Capital,26,510,2020-06-28,2020-06-27,94,9,486,15,0,492,0,0,0,0.018,9,1,0,0,0,0,13,10,NaN,NaN,15,NA,NA,NA,NA,NA,NA
Salta,Capital,27,593,2020-07-24,2020-07-03,104,14,561,18,0,572,0,0,0,0.024,10,0.714,0,0,0,0,15.5,7.5,NaN,NaN,16,NA,NA,NA,NA,NA,NA
Salta,Capital,28,639,2020-07-24,2020-07-09,111,28,590,21,1,615,0,0.02,0.036,0.046,17,0.607,1,0.036,1,0.036,10.2,5.4,1,4,17,NA,NA,NA,NA,NA,NA
Salta,Capital,29,759,2020-07-25,2020-07-18,120,48,669,42,1,714,0,0.011,0.021,0.067,30,0.625,2,0.042,1,0.021,7.5,4.1,1.5,4,18,NA,NA,NA,NA,NA,NA
Salta,Capital,30,880,2020-07-28,2020-07-24,124,85,724,71,1,806,0,0.006,0.012,0.105,37,0.435,4,0.047,2,0.024,7.3,4.4,5,4,19,NA,NA,NA,NA,NA,NA
Salta,Capital,31,907,2020-07-28,2020-07-27,124,86,729,92,1,812,0,0.006,0.012,0.106,37,0.43,4,0.047,2,0.023,7.3,4.4,5,4,20,NA,NA,NA,NA,NA,NA
Salta,Cerrillos ,28,48,2020-07-22,2020-07-07,31,4,43,1,0,47,0,0,0,0.085,1,0.25,0,0,0,0,15,1,NaN,NaN,11,NA,NA,NA,NA,NA,NA
Salta,Cerrillos ,29,55,2020-07-27,2020-07-11,36,5,47,3,0,52,0,0,0,0.096,1,0.2,0,0,0,0,15,1,NaN,NaN,12,NA,NA,NA,NA,NA,NA
Salta,Cerrillos ,30,61,2020-07-27,2020-07-21,39,7,50,4,0,57,0,0,0,0.123,2,0.286,0,0,0,0,15,1,NaN,NaN,13,NA,NA,NA,NA,NA,NA
Salta,Cerrillos ,31,65,2020-07-28,2020-07-25,40,7,51,7,0,58,0,0,0,0.121,2,0.286,0,0,0,0,15,1,NaN,NaN,14,NA,NA,NA,NA,NA,NA
Salta,Chicoana,27,15,2020-07-03,2020-06-15,14,1,14,0,0,15,0,0,0,0.067,0,0,0,0,0,0,NaN,NaN,NaN,NaN,10,NA,NA,NA,NA,NA,NA
Salta,Chicoana,28,16,2020-07-11,2020-06-15,15,1,15,0,0,16,0,0,0,0.062,0,0,0,0,0,0,NaN,NaN,NaN,NaN,11,NA,NA,NA,NA,NA,NA
Salta,Chicoana,29,18,2020-07-18,2020-06-15,17,2,16,0,0,18,0,0,0,0.111,0,0,0,0,0,0,NaN,NaN,NaN,NaN,12,NA,NA,NA,NA,NA,NA
Salta,Chicoana,30,20,2020-07-24,2020-07-19,18,2,17,1,0,19,0,0,0,0.105,0,0,0,0,0,0,NaN,NaN,NaN,NaN,13,NA,NA,NA,NA,NA,NA
Salta,Chicoana,31,21,2020-07-24,2020-07-19,18,2,17,2,0,19,0,0,0,0.105,0,0,0,0,0,0,NaN,NaN,NaN,NaN,14,NA,NA,NA,NA,NA,NA
Salta,General Güemes,27,79,2020-07-04,2020-06-21,37,1,78,0,0,79,0,0,0,0.013,0,0,0,0,0,0,NaN,NaN,NaN,NaN,12,NA,NA,NA,NA,NA,NA
Salta,General Güemes,28,88,2020-07-12,2020-07-10,43,4,84,0,0,88,0,0,0,0.045,1,0.25,0,0,0,0,2,0,NaN,NaN,13,NA,NA,NA,NA,NA,NA
Salta,General Güemes,29,106,2020-07-17,2020-07-14,48,9,95,2,0,104,0,0,0,0.087,1,0.111,0,0,0,0,2,0,NaN,NaN,14,NA,NA,NA,NA,NA,NA
Salta,General Güemes,30,112,2020-07-23,2020-07-20,50,10,100,2,0,110,0,0,0,0.091,1,0.1,0,0,0,0,2,0,NaN,NaN,15,NA,NA,NA,NA,NA,NA
Salta,General Güemes,31,121,2020-07-27,2020-07-28,51,11,100,10,0,111,0,0,0,0.099,1,0.091,0,0,0,0,2,0,NaN,NaN,16,NA,NA,NA,NA,NA,NA
Salta,Grl. José de San Martín,26,86,2020-06-27,2020-06-19,47,2,80,4,0,82,0,0,0,0.024,2,1,0,0,0,0,8,7,NaN,NaN,15,NA,NA,NA,NA,NA,NA
Salta,Grl. José de San Martín,27,116,2020-07-06,2020-07-03,54,10,102,4,0,112,0,0,0,0.089,3,0.3,0,0,0,0,6,5,NaN,NaN,16,NA,NA,NA,NA,NA,NA
Salta,Grl. José de San Martín,28,141,2020-07-16,2020-07-08,61,17,119,5,0,136,0,0,0,0.125,7,0.412,0,0,0,0,6,5,NaN,NaN,17,NA,NA,NA,NA,NA,NA
Salta,Grl. José de San Martín,29,179,2020-07-25,2020-07-16,72,37,135,7,0,172,0,0,0,0.215,10,0.27,0,0,0,0,7,2.6,NaN,NaN,18,NA,NA,NA,NA,NA,NA
Salta,Grl. José de San Martín,30,225,2020-07-28,2020-07-22,75,49,155,21,0,204,0,0,0,0.24,13,0.265,0,0,0,0,7.6,3.9,NaN,NaN,19,NA,NA,NA,NA,NA,NA
Salta,Grl. José de San Martín,31,237,2020-07-28,2020-07-27,75,51,155,31,0,206,0,0,0,0.248,13,0.255,0,0,0,0,7.6,3.9,NaN,NaN,20,NA,NA,NA,NA,NA,NA
Salta,Iruya,28,9,2020-07-05,2020-05-04,5,1,8,0,0,9,0,0,0,0.111,0,0,0,0,0,0,NaN,NaN,NaN,NaN,3,NA,NA,NA,NA,NA,NA
Salta,Iruya,29,10,2020-07-08,2020-05-04,6,1,9,0,0,10,0,0,0,0.1,0,0,0,0,0,0,NaN,NaN,NaN,NaN,4,NA,NA,NA,NA,NA,NA
Salta,La Caldera,28,27,2020-07-24,2020-06-21,20,1,25,1,0,26,0,0,0,0.038,0,0,0,0,0,0,NaN,NaN,NaN,NaN,11,NA,NA,NA,NA,NA,NA
Salta,La Caldera,29,32,2020-07-24,2020-06-21,24,5,26,1,0,31,0,0,0,0.161,3,0.6,0,0,0,0,NaN,NaN,NaN,NaN,12,NA,NA,NA,NA,NA,NA
Salta,La Caldera,30,34,2020-07-24,2020-07-24,24,5,26,3,0,31,0,0,0,0.161,3,0.6,0,0,0,0,NaN,NaN,NaN,NaN,13,NA,NA,NA,NA,NA,NA
Salta,La Caldera,31,35,2020-07-24,2020-07-24,24,5,26,4,0,31,0,0,0,0.161,3,0.6,0,0,0,0,NaN,NaN,NaN,NaN,14,NA,NA,NA,NA,NA,NA
Salta,La Viña,29,7,2020-07-21,2020-07-17,6,1,6,0,0,7,0,0,0,0.143,0,0,0,0,0,0,NaN,NaN,NaN,NaN,3,NA,NA,NA,NA,NA,NA
Salta,La Viña,30,10,2020-07-24,2020-07-17,8,4,6,0,0,10,0,0,0,0.4,0,0,0,0,0,0,NaN,NaN,NaN,NaN,4,NA,NA,NA,NA,NA,NA
Salta,Los Andes,28,22,2020-07-11,NA,16,1,21,0,0,22,0,0,0,0.045,0,0,0,0,0,0,NaN,NaN,NaN,NaN,8,NA,NA,NA,NA,NA,NA
Salta,Los Andes,29,26,2020-07-21,NA,17,1,22,3,0,23,0,0,0,0.043,0,0,0,0,0,0,NaN,NaN,NaN,NaN,9,NA,NA,NA,NA,NA,NA
Salta,Los Andes,30,33,2020-07-23,NA,19,1,26,6,0,27,0,0,0,0.037,0,0,0,0,0,0,NaN,NaN,NaN,NaN,10,NA,NA,NA,NA,NA,NA
Salta,Metán,28,67,2020-07-11,2020-07-05,26,1,64,2,0,65,0,0,0,0.015,0,0,0,0,0,0,NaN,NaN,NaN,NaN,10,NA,NA,NA,NA,NA,NA
Salta,Metán,29,77,2020-07-21,2020-07-18,31,2,73,2,0,75,0,0,0,0.027,0,0,0,0,0,0,6,3,NaN,NaN,11,NA,NA,NA,NA,NA,NA
Salta,Metán,30,84,2020-07-22,2020-07-24,32,3,77,4,0,80,0,0,0,0.038,0,0,0,0,0,0,6,3,NaN,NaN,12,NA,NA,NA,NA,NA,NA
Salta,Metán,31,87,2020-07-22,2020-07-27,32,3,77,7,0,80,0,0,0,0.038,0,0,0,0,0,0,6,3,NaN,NaN,13,NA,NA,NA,NA,NA,NA
Salta,Orán,18,19,2020-05-03,2020-04-26,11,1,18,0,0,18,0,0,0,0.056,1,1,0,0,0,0,NaN,NaN,NaN,NaN,5,NA,NA,NA,NA,NA,NA
Salta,Orán,19,29,2020-05-07,2020-04-26,14,1,28,0,0,28,0,0,0,0.036,1,1,0,0,0,0,NaN,NaN,NaN,NaN,6,NA,NA,NA,NA,NA,NA
Salta,Orán,20,31,2020-05-15,2020-04-26,16,1,30,0,0,30,0,0,0,0.033,1,1,0,0,0,0,NaN,NaN,NaN,NaN,7,NA,NA,NA,NA,NA,NA
Salta,Orán,21,36,2020-07-22,2020-05-19,20,1,34,1,0,34,0,0,0,0.029,1,1,0,0,0,0,NaN,NaN,NaN,NaN,8,NA,NA,NA,NA,NA,NA
Salta,Orán,22,43,2020-07-22,2020-05-25,25,2,40,1,0,41,0,0,0,0.049,2,1,0,0,0,0,4,4,NaN,NaN,9,NA,NA,NA,NA,NA,NA
Salta,Orán,23,57,2020-07-22,2020-05-25,32,7,49,1,0,55,0,0,0,0.127,7,1,0,0,0,0,4,4,NaN,NaN,10,NA,NA,NA,NA,NA,NA
Salta,Orán,24,68,2020-07-22,2020-06-02,38,9,58,1,0,65,0,0,0,0.138,9,1,0,0,0,0,4,4,NaN,NaN,11,NA,NA,NA,NA,NA,NA
Salta,Orán,25,71,2020-07-22,2020-06-18,39,10,60,1,0,68,0,0,0,0.147,10,1,0,0,0,0,4,4,NaN,NaN,12,NA,NA,NA,NA,NA,NA
