residencia_provincia_nombre,fecha_apertura,n,max_fecha_diagnostico,max_fecha_inicio_sintomas,count_fecha_diagnostico,confirmados,descartados,sospechosos,fallecidos,tests,sin.clasificar,letalidad.min.porc,letalidad.max.porc,positividad.porc,internados,internados.porc,cuidado.intensivo,cuidado.intensivo.porc,respirador,respirador.porc,dias.diagnostico,dias.apertura,dias.cuidado.intensivo,dias.fallecimiento,dias.inicio,confirmados.inc,confirmados.rate,fallecidos.inc,tests.inc,tests.rate,sospechosos.inc
Buenos Aires,2020-09-06,743008,2020-10-09,2020-10-08,226,308663,390951,43380,11704,687089,14,0.033,0.038,0.449,25784,0.084,3918,0.013,1805,0.006,6.6,40.1,6.3,17.7,194,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-09-07,756672,2020-10-09,2020-10-08,226,314790,397715,44153,11913,699247,14,0.033,0.038,0.45,26104,0.083,3972,0.013,1831,0.006,6.6,40.4,6.3,17.6,195,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-09-08,771312,2020-10-09,2020-10-08,226,321465,404944,44888,12078,712586,15,0.033,0.038,0.451,26385,0.082,4022,0.013,1854,0.006,6.6,40.6,6.3,17.6,196,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-09-09,784565,2020-10-09,2020-10-08,226,327285,411684,45580,12218,724549,16,0.033,0.037,0.452,26624,0.081,4057,0.012,1869,0.006,6.6,41,6.3,17.5,197,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-09-10,798777,2020-10-09,2020-10-08,226,333592,418814,46355,12398,737328,16,0.033,0.037,0.452,26888,0.081,4102,0.012,1887,0.006,6.5,41.3,6.3,17.5,198,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-09-11,812307,2020-10-09,2020-10-08,226,339633,425580,47077,12561,749501,17,0.032,0.037,0.453,27155,0.08,4151,0.012,1911,0.006,6.5,41.6,6.2,17.4,199,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-09-12,820601,2020-10-09,2020-10-08,226,343550,429480,47554,12686,756926,17,0.032,0.037,0.454,27356,0.08,4180,0.012,1925,0.006,6.5,42.2,6.2,17.4,200,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-09-13,826237,2020-10-09,2020-10-08,226,346165,432251,47804,12739,761831,17,0.032,0.037,0.454,27481,0.079,4198,0.012,1937,0.006,6.5,42.9,6.2,17.4,201,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-09-14,839169,2020-10-09,2020-10-08,226,351889,438634,48629,12904,773026,17,0.032,0.037,0.455,27758,0.079,4248,0.012,1966,0.006,6.5,43.2,6.2,17.3,202,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-09-15,852340,2020-10-09,2020-10-08,226,357527,445279,49517,13023,784375,17,0.032,0.036,0.456,27968,0.078,4279,0.012,1979,0.006,6.5,43.6,6.2,17.2,203,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-09-16,865336,2020-10-09,2020-10-08,226,363049,451892,50377,13156,795500,18,0.032,0.036,0.456,28198,0.078,4318,0.012,1995,0.005,6.5,44,6.2,17.2,204,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-09-17,877895,2020-10-09,2020-10-08,226,368098,458528,51251,13273,806206,18,0.032,0.036,0.457,28419,0.077,4363,0.012,2021,0.005,6.4,44.4,6.2,17.1,205,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-09-18,890528,2020-10-09,2020-10-08,226,373131,465308,52071,13403,816995,18,0.032,0.036,0.457,28660,0.077,4404,0.012,2045,0.005,6.4,44.9,6.2,17.1,206,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-09-19,898142,2020-10-09,2020-10-08,226,376488,469164,52472,13492,823530,18,0.031,0.036,0.457,28820,0.077,4432,0.012,2057,0.005,6.4,45.5,6.2,17,207,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-09-20,902907,2020-10-09,2020-10-08,226,378493,471649,52747,13551,827568,18,0.031,0.036,0.457,28936,0.076,4449,0.012,2068,0.005,6.4,46.3,6.2,17,208,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-09-21,913555,2020-10-09,2020-10-08,226,383277,476988,53271,13639,836676,19,0.031,0.036,0.458,29115,0.076,4473,0.012,2076,0.005,6.4,46.8,6.2,16.9,209,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-09-22,925968,2020-10-09,2020-10-08,226,388503,483366,54080,13739,847068,19,0.031,0.035,0.459,29358,0.076,4511,0.012,2087,0.005,6.4,47.2,6.1,16.9,210,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-09-23,938309,2020-10-09,2020-10-08,226,393903,489555,54832,13843,857213,19,0.031,0.035,0.46,29589,0.075,4542,0.012,2105,0.005,6.4,47.6,6.1,16.8,211,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-09-24,950040,2020-10-09,2020-10-08,226,399150,495336,55535,13932,866930,19,0.031,0.035,0.46,29807,0.075,4570,0.011,2118,0.005,6.3,48,6.1,16.8,212,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-09-25,961967,2020-10-09,2020-10-08,226,404456,501292,56200,14004,876836,19,0.03,0.035,0.461,30028,0.074,4607,0.011,2132,0.005,6.3,48.4,6.1,16.7,213,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-09-26,969620,2020-10-09,2020-10-08,226,407659,505260,56682,14062,882907,19,0.03,0.034,0.462,30172,0.074,4624,0.011,2137,0.005,6.3,49.1,6.1,16.7,214,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-09-27,974673,2020-10-09,2020-10-08,226,409955,507641,57058,14099,886929,19,0.03,0.034,0.462,30295,0.074,4638,0.011,2145,0.005,6.3,49.9,6.1,16.7,215,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-09-28,986367,2020-10-09,2020-10-08,226,415415,513131,57802,14174,896638,19,0.03,0.034,0.463,30530,0.073,4676,0.011,2163,0.005,6.3,50.3,6.1,16.6,216,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-09-29,998306,2020-10-09,2020-10-08,226,420889,518680,58717,14222,906281,20,0.03,0.034,0.464,30726,0.073,4699,0.011,2169,0.005,6.3,50.7,6.1,16.6,217,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-09-30,1010401,2020-10-09,2020-10-08,226,426165,524539,59677,14266,915808,20,0.029,0.033,0.465,30898,0.073,4722,0.011,2178,0.005,6.3,51.1,6.1,16.6,218,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-10-01,1022086,2020-10-09,2020-10-08,226,431309,530223,60534,14294,925124,20,0.029,0.033,0.466,31075,0.072,4743,0.011,2183,0.005,6.3,51.5,6.1,16.5,219,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-10-02,1034231,2020-10-09,2020-10-09,226,436366,536358,61487,14321,934841,20,0.029,0.033,0.467,31229,0.072,4764,0.011,2195,0.005,6.2,52,6,16.5,220,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-10-03,1041711,2020-10-09,2020-10-09,226,439234,540452,62005,14330,940139,20,0.029,0.033,0.467,31308,0.071,4771,0.011,2197,0.005,6.2,52.7,6,16.5,221,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-10-04,1046936,2020-10-09,2020-10-09,226,441472,542923,62521,14339,944106,20,0.028,0.032,0.468,31399,0.071,4785,0.011,2203,0.005,6.2,53.5,6,16.5,222,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-10-05,1058599,2020-10-09,2020-10-09,226,446561,548258,63760,14367,952905,20,0.028,0.032,0.469,31562,0.071,4808,0.011,2212,0.005,6.2,53.9,6,16.5,223,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-10-06,1071238,2020-10-09,2020-10-09,226,451653,554218,65347,14376,962062,20,0.028,0.032,0.469,31683,0.07,4816,0.011,2214,0.005,6.2,54.4,6,16.5,224,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-10-07,1081951,2020-10-09,2020-10-09,226,455511,558870,67550,14386,969149,20,0.028,0.032,0.47,31789,0.07,4831,0.011,2218,0.005,6.2,55,6,16.5,225,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-10-08,1094851,2020-10-09,2020-10-09,226,459070,562778,72983,14388,974766,20,0.027,0.031,0.471,31848,0.069,4838,0.011,2220,0.005,6.2,55.7,6,16.5,226,NA,NA,NA,NA,NA,NA
Buenos Aires,2020-10-09,1103060,2020-10-09,2020-10-09,226,460471,564453,78116,14389,976377,20,0.027,0.031,0.472,31861,0.069,4838,0.011,2220,0.005,6.2,56.5,6,16.5,227,NA,NA,NA,NA,NA,NA
CABA,2020-03-02,14,2020-03-04,2020-03-01,5,1,12,1,0,9,0,0,0,0.111,1,1,0,0,0,0,4,3,NA,NA,4,NA,NA,NA,NA,NA,NA
CABA,2020-03-03,21,2020-05-29,2020-03-02,7,1,18,2,0,15,0,0,0,0.067,1,1,0,0,0,0,4,4,NA,NA,5,NA,NA,NA,NA,NA,NA
CABA,2020-03-04,25,2020-05-29,2020-03-03,8,1,22,2,0,18,0,0,0,0.056,1,1,0,0,0,0,4,5,NA,NA,6,NA,NA,NA,NA,NA,NA
CABA,2020-03-05,39,2020-08-12,2020-07-25,13,6,30,3,1,29,0,0.111,0.167,0.207,4,0.667,1,0.167,1,0.167,4,2.5,0,3,7,NA,NA,NA,NA,NA,NA
CABA,2020-03-06,44,2020-08-12,2020-07-25,13,7,34,3,1,33,0,0.1,0.143,0.212,5,0.714,1,0.143,1,0.143,3.7,3.3,0,3,8,NA,NA,NA,NA,NA,NA
CABA,2020-03-07,47,2020-08-12,2020-07-25,14,8,36,3,1,35,0,0.091,0.125,0.229,5,0.625,1,0.125,1,0.125,3.6,4,0,3,9,NA,NA,NA,NA,NA,NA
CABA,2020-03-08,54,2020-08-12,2020-07-25,16,9,42,3,1,42,0,0.083,0.111,0.214,5,0.556,1,0.111,1,0.111,3.6,4.7,0,3,10,NA,NA,NA,NA,NA,NA
CABA,2020-03-09,69,2020-08-12,2020-07-25,18,10,56,3,1,57,0,0.077,0.1,0.175,5,0.5,1,0.1,1,0.1,3.6,5.4,0,3,11,NA,NA,NA,NA,NA,NA
CABA,2020-03-10,91,2020-08-12,2020-07-25,20,13,74,4,2,74,0,0.118,0.154,0.176,7,0.538,2,0.154,1,0.077,4.3,5.8,1.5,7.5,12,NA,NA,NA,NA,NA,NA
CABA,2020-03-11,119,2020-08-12,2020-07-25,22,18,96,5,2,98,0,0.087,0.111,0.184,10,0.556,2,0.111,1,0.056,12.7,5.9,1.5,7.5,13,NA,NA,NA,NA,NA,NA
CABA,2020-03-12,169,2020-08-12,2020-07-25,23,27,134,8,2,145,0,0.057,0.074,0.186,18,0.667,4,0.148,3,0.111,10.3,5.4,4.2,7.5,14,NA,NA,NA,NA,NA,NA
CABA,2020-03-13,220,2020-08-12,2020-07-25,27,37,175,8,3,193,0,0.067,0.081,0.192,27,0.73,5,0.135,3,0.081,14.9,5.6,3.6,45.7,15,NA,NA,NA,NA,NA,NA
CABA,2020-03-14,241,2020-08-12,2020-07-25,28,38,194,9,3,210,0,0.064,0.079,0.181,28,0.737,5,0.132,3,0.079,14.6,6.4,3.6,45.7,16,NA,NA,NA,NA,NA,NA
CABA,2020-03-15,274,2020-08-12,2020-07-25,28,45,220,9,3,241,0,0.056,0.067,0.187,32,0.711,5,0.111,3,0.067,13.2,6.6,3.6,45.7,17,NA,NA,NA,NA,NA,NA
CABA,2020-03-16,317,2020-08-12,2020-07-25,32,53,255,9,3,282,0,0.048,0.057,0.188,38,0.717,5,0.094,3,0.057,14.7,7,3.6,45.7,18,NA,NA,NA,NA,NA,NA
CABA,2020-03-17,385,2020-08-12,2020-07-25,35,74,298,13,4,344,0,0.046,0.054,0.215,55,0.743,5,0.068,3,0.041,14.2,6.8,3.6,46.5,19,NA,NA,NA,NA,NA,NA
CABA,2020-03-18,444,2020-08-12,2020-07-25,37,85,342,17,4,396,0,0.039,0.047,0.215,61,0.718,6,0.071,4,0.047,13.4,7.3,4.5,46.5,20,NA,NA,NA,NA,NA,NA
CABA,2020-03-19,492,2020-08-12,2020-07-25,37,96,377,19,4,441,0,0.035,0.042,0.218,67,0.698,7,0.073,5,0.052,12.9,8,5.1,46.5,21,NA,NA,NA,NA,NA,NA
CABA,2020-03-20,567,2020-09-06,2020-07-25,40,125,420,22,5,511,0,0.034,0.04,0.245,93,0.744,11,0.088,8,0.064,14.1,7.9,5.1,42.2,22,NA,NA,NA,NA,NA,NA
CABA,2020-03-21,628,2020-09-06,2020-07-25,41,147,459,22,5,570,0,0.03,0.034,0.258,109,0.741,11,0.075,8,0.054,13.1,8.2,5.1,42.2,23,NA,NA,NA,NA,NA,NA
CABA,2020-03-22,686,2020-09-11,2020-07-25,43,167,496,23,6,624,0,0.032,0.036,0.268,123,0.737,15,0.09,10,0.06,13.4,8.6,4.7,44,24,NA,NA,NA,NA,NA,NA
CABA,2020-03-23,767,2020-09-11,2020-07-25,44,195,548,24,6,702,0,0.027,0.031,0.278,149,0.764,15,0.077,10,0.051,12.4,8.9,4.7,44,25,NA,NA,NA,NA,NA,NA
CABA,2020-03-24,861,2020-09-11,2020-07-25,50,234,603,24,8,794,0,0.031,0.034,0.295,183,0.782,15,0.064,10,0.043,12.3,8.8,4.7,35.9,26,NA,NA,NA,NA,NA,NA
CABA,2020-03-25,941,2020-09-11,2020-07-25,50,262,654,25,13,872,0,0.045,0.05,0.3,204,0.779,18,0.069,11,0.042,11.6,9.2,4.2,26.5,27,NA,NA,NA,NA,NA,NA
CABA,2020-03-26,1072,2020-09-11,2020-07-25,53,286,760,26,17,1000,0,0.054,0.059,0.286,222,0.776,24,0.084,15,0.052,11.8,9.8,4.2,25.6,28,NA,NA,NA,NA,NA,NA
CABA,2020-03-27,1196,2020-09-24,2020-07-25,58,312,853,31,19,1118,0,0.055,0.061,0.279,242,0.776,29,0.093,19,0.061,12,10.2,4.6,25.9,29,NA,NA,NA,NA,NA,NA
CABA,2020-03-28,1314,2020-09-24,2020-07-25,59,327,956,31,21,1233,0,0.059,0.064,0.265,255,0.78,32,0.098,19,0.058,12.2,10.8,4.4,24.8,30,NA,NA,NA,NA,NA,NA
CABA,2020-03-29,1422,2020-09-24,2020-07-25,67,351,1039,32,23,1340,0,0.06,0.066,0.262,274,0.781,34,0.097,20,0.057,13.7,11.5,4.5,24.9,31,NA,NA,NA,NA,NA,NA
CABA,2020-03-30,1571,2020-09-24,2020-07-25,70,387,1149,35,26,1486,0,0.062,0.067,0.26,302,0.78,38,0.098,24,0.062,14.1,12,5.1,24.6,32,NA,NA,NA,NA,NA,NA
CABA,2020-03-31,1715,2020-09-24,2020-07-25,73,406,1269,40,28,1624,0,0.063,0.069,0.25,311,0.766,40,0.099,25,0.062,13.8,12.7,5.2,23.7,33,NA,NA,NA,NA,NA,NA
CABA,2020-04-01,1949,2020-09-24,2020-07-25,77,440,1468,41,32,1855,0,0.067,0.073,0.237,339,0.77,44,0.1,28,0.064,14,13.1,5.2,23.3,34,NA,NA,NA,NA,NA,NA
CABA,2020-04-02,2231,2020-09-24,2020-07-25,84,481,1705,45,34,2131,0,0.065,0.071,0.226,373,0.775,48,0.1,29,0.06,14.4,13.4,5.1,22.6,35,NA,NA,NA,NA,NA,NA
CABA,2020-04-03,2472,2020-09-24,2020-07-25,87,509,1914,49,38,2360,0,0.068,0.075,0.216,396,0.778,49,0.096,29,0.057,14.6,13.7,5.1,23.2,36,NA,NA,NA,NA,NA,NA
CABA,2020-04-04,2631,2020-09-24,2020-07-25,88,522,2053,56,39,2509,0,0.067,0.075,0.208,405,0.776,51,0.098,30,0.057,14.7,14.5,5.2,23,37,NA,NA,NA,NA,NA,NA
CABA,2020-04-05,2831,2020-09-24,2020-07-25,94,542,2227,62,43,2699,0,0.071,0.079,0.201,420,0.775,53,0.098,32,0.059,15.4,15.1,5.2,21.8,38,NA,NA,NA,NA,NA,NA
CABA,2020-04-06,3131,2020-09-24,2020-07-25,100,574,2482,75,48,2982,0,0.074,0.084,0.192,441,0.768,57,0.099,36,0.063,15.7,15.6,6.9,23,39,NA,NA,NA,NA,NA,NA
CABA,2020-04-07,3421,2020-10-06,2020-07-25,107,608,2728,85,50,3259,0,0.072,0.082,0.187,465,0.765,61,0.1,37,0.061,16.1,16,6.8,22.5,40,NA,NA,NA,NA,NA,NA
CABA,2020-04-08,3676,2020-10-06,2020-07-25,110,628,2960,88,54,3505,0,0.075,0.086,0.179,480,0.764,66,0.105,39,0.062,15.9,16.7,6.6,22.2,41,NA,NA,NA,NA,NA,NA
CABA,2020-04-09,4014,2020-10-06,2020-07-25,120,655,3263,96,55,3829,0,0.073,0.084,0.171,494,0.754,66,0.101,39,0.06,16.3,17.2,6.6,22.1,42,NA,NA,NA,NA,NA,NA
CABA,2020-04-10,4183,2020-10-06,2020-09-09,123,661,3422,100,55,3991,0,0.072,0.083,0.166,498,0.753,66,0.1,39,0.059,16.4,18.1,6.6,22.1,43,NA,NA,NA,NA,NA,NA
CABA,2020-04-11,4378,2020-10-06,2020-09-09,124,679,3591,108,56,4175,0,0.071,0.082,0.163,504,0.742,67,0.099,39,0.057,16.2,18.9,6.5,21.9,44,NA,NA,NA,NA,NA,NA
CABA,2020-04-12,4562,2020-10-06,2020-09-09,126,696,3754,112,56,4353,0,0.069,0.08,0.16,510,0.733,67,0.096,39,0.056,16.2,19.7,6.5,21.9,45,NA,NA,NA,NA,NA,NA
CABA,2020-04-13,4907,2020-10-06,2020-09-09,133,722,4055,130,57,4677,0,0.067,0.079,0.154,525,0.727,68,0.094,39,0.054,16.9,20.1,6.5,21.6,46,NA,NA,NA,NA,NA,NA
CABA,2020-04-14,5170,2020-10-06,2020-09-09,140,741,4288,141,59,4924,0,0.067,0.08,0.15,539,0.727,69,0.093,40,0.054,17,20.7,6.4,21.4,47,NA,NA,NA,NA,NA,NA
CABA,2020-04-15,5480,2020-10-06,2020-09-09,145,767,4564,149,60,5225,0,0.066,0.078,0.147,557,0.726,71,0.093,41,0.053,16.8,21.3,6.3,21.4,48,NA,NA,NA,NA,NA,NA
CABA,2020-04-16,5811,2020-10-06,2020-09-09,150,792,4858,161,61,5538,0,0.064,0.077,0.143,567,0.716,72,0.091,42,0.053,17,21.7,6.7,22.2,49,NA,NA,NA,NA,NA,NA
